monster,game,input,value,unit,source
fatalis,MHWorld,tolerance_paralysis,300,status build-up points,https://mhworld.kiranico.com/en/monsters/jA8SZ/fatalis
fatalis,MH4U,tolerance_poison,400,status build-up points,https://kiranico.com/en/mh4u/monster/fatalis
fatalis,MHWorld,tolerance_poison,300,status build-up points,https://mhworld.kiranico.com/en/monsters/jA8SZ/fatalis
fatalis,MH4U,tolerance_sleep,400,status build-up points,https://kiranico.com/en/mh4u/monster/fatalis
fatalis,MHWorld,tolerance_sleep,300,status build-up points,https://mhworld.kiranico.com/en/monsters/jA8SZ/fatalis
flaming-espinas,MHRS,base_hp,4200,"HP (base_hp_vital, LR/HR)",https://mhrice.info/mhrice.json
flaming-espinas,MHRS,enrage_attack_mult,1.2,multiplier,https://mhrice.info/mhrice.json
flaming-espinas,MHRS,enrage_duration,150,seconds,https://mhrice.info/mhrice.json
flaming-espinas,MHRS,enrage_speed_mult,1.05,motion-rate multiplier,https://mhrice.info/mhrice.json
flaming-espinas,MHRS,enrage_trigger,800,damage points (High Rank),https://mhrice.info/mhrice.json
flaming-espinas,MHRS,head_stagger,260,"part vital (flinch value, LR/HR)",https://mhrice.info/mhrice.json
flaming-espinas,MHRS,hitzone_max_raw,90,hitzone percent (max over all parts and phases),https://mhrice.info/mhrice.json
flaming-espinas,MHRS,move_power_max,160,raw damage (max base_damage),https://mhrice.info/mhrice.json
flaming-espinas,MHRS,size_base,1755.25,cm,https://mhrice.info/mhrice.json
flaming-espinas,MHRS,size_gold,2158.9575,cm (base_size * king_boarder),https://mhrice.info/mhrice.json
flaming-espinas,MHRS,tolerance_paralysis,180,status build-up points,https://mhrice.info/mhrice.json
flaming-espinas,MHRS,tolerance_poison,250,status build-up points,https://mhrice.info/mhrice.json
flaming-espinas,MHRS,tolerance_sleep,150,status build-up points,https://mhrice.info/mhrice.json
flaming-espinas,MHRS,tolerance_stun,120,status build-up points,https://mhrice.info/mhrice.json
frostfang-barioth,MHWorld,base_hp,3000,HP,https://mhworld.kiranico.com/en/monsters/BaZUz/frostfang-barioth
frostfang-barioth,MHWorld,enrage_attack_mult,1.05,"multiplier (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/BaZUz/frostfang-barioth
frostfang-barioth,MHWorld,enrage_duration,120,"seconds (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/BaZUz/frostfang-barioth
frostfang-barioth,MHWorld,enrage_speed_mult,1.05,"multiplier (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/BaZUz/frostfang-barioth
frostfang-barioth,MHWorld,enrage_trigger,600,"damage points (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/BaZUz/frostfang-barioth
frostfang-barioth,MHWorld,head_stagger,420,"damage (Part Breakability, exact ""Head"" row)",https://mhworld.kiranico.com/en/monsters/BaZUz/frostfang-barioth
frostfang-barioth,MHWorld,hitzone_max_raw,70,"raw hitzone % (max sever/blunt/shot over LR/HR Physiology rows, including state-variant parts e.g. ""Head (White)"", excluding Master Rank override rows)",https://mhworld.kiranico.com/en/monsters/BaZUz/frostfang-barioth
frostfang-barioth,MHWorld,move_power_max,110,motion value (max over Monster Attacks rows; poedb only lists a subset so is not used here),https://mhworld.kiranico.com/en/monsters/BaZUz/frostfang-barioth
frostfang-barioth,MHWorld,size_base,2098.3,cm (poedb Base; never derived as gold/1.23 — crown thresholds are per-monster),https://mhw.poedb.tw/eng/monster/100/Frostfang%20Barioth
frostfang-barioth,MHWorld,size_gold,2580.91,cm (gold crown threshold),https://mhworld.kiranico.com/en/monsters/BaZUz/frostfang-barioth
frostfang-barioth,MHWorld,tolerance_paralysis,180,status build-up points,https://mhworld.kiranico.com/en/monsters/BaZUz/frostfang-barioth
frostfang-barioth,MHWorld,tolerance_poison,150,status build-up points,https://mhworld.kiranico.com/en/monsters/BaZUz/frostfang-barioth
frostfang-barioth,MHWorld,tolerance_sleep,150,status build-up points,https://mhworld.kiranico.com/en/monsters/BaZUz/frostfang-barioth
frostfang-barioth,MHWorld,tolerance_stun,150,status build-up points,https://mhworld.kiranico.com/en/monsters/BaZUz/frostfang-barioth
fulgur-anjanath,MHWorld,base_hp,2990,HP,https://mhworld.kiranico.com/en/monsters/zJaFg/fulgur-anjanath
fulgur-anjanath,MHWorld,enrage_attack_mult,1,"multiplier (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/zJaFg/fulgur-anjanath
fulgur-anjanath,MHWorld,enrage_duration,130,"seconds (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/zJaFg/fulgur-anjanath
fulgur-anjanath,MHWorld,enrage_speed_mult,1.1,"multiplier (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/zJaFg/fulgur-anjanath
fulgur-anjanath,MHWorld,enrage_trigger,370,"damage points (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/zJaFg/fulgur-anjanath
fulgur-anjanath,MHWorld,head_stagger,150,"damage (Part Breakability, exact ""Head"" row)",https://mhworld.kiranico.com/en/monsters/zJaFg/fulgur-anjanath
fulgur-anjanath,MHWorld,hitzone_max_raw,75,"raw hitzone % (max sever/blunt/shot over LR/HR Physiology rows, including state-variant parts e.g. ""Head (White)"", excluding Master Rank override rows)",https://mhworld.kiranico.com/en/monsters/zJaFg/fulgur-anjanath
fulgur-anjanath,MHWorld,move_power_max,120,motion value (max over Monster Attacks rows; poedb only lists a subset so is not used here),https://mhworld.kiranico.com/en/monsters/zJaFg/fulgur-anjanath
fulgur-anjanath,MHWorld,size_base,1646.46,cm (poedb Base; never derived as gold/1.23 — crown thresholds are per-monster),https://mhw.poedb.tw/eng/monster/68/Fulgur%20Anjanath
fulgur-anjanath,MHWorld,size_gold,1975.75,cm (gold crown threshold),https://mhworld.kiranico.com/en/monsters/zJaFg/fulgur-anjanath
fulgur-anjanath,MHWorld,tolerance_paralysis,180,status build-up points,https://mhworld.kiranico.com/en/monsters/zJaFg/fulgur-anjanath
fulgur-anjanath,MHWorld,tolerance_poison,150,status build-up points,https://mhworld.kiranico.com/en/monsters/zJaFg/fulgur-anjanath
fulgur-anjanath,MHWorld,tolerance_sleep,150,status build-up points,https://mhworld.kiranico.com/en/monsters/zJaFg/fulgur-anjanath
fulgur-anjanath,MHWorld,tolerance_stun,150,status build-up points,https://mhworld.kiranico.com/en/monsters/zJaFg/fulgur-anjanath
furious-rajang,MH4U,base_hp,4800,HP,https://kiranico.com/en/mh4u/monster/furious-rajang
furious-rajang,MHGU,base_hp,4800,HP,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
furious-rajang,MHRS,base_hp,4800,"HP (base_hp_vital, LR/HR)",https://mhrice.info/mhrice.json
furious-rajang,MH4U,enrage_attack_mult,1.4,multiplier,https://kiranico.com/en/mh4u/monster/furious-rajang
furious-rajang,MHRS,enrage_attack_mult,1.15,multiplier,https://mhrice.info/mhrice.json
furious-rajang,MH4U,enrage_duration,90,seconds,https://kiranico.com/en/mh4u/monster/furious-rajang
furious-rajang,MHRS,enrage_duration,80,seconds,https://mhrice.info/mhrice.json
furious-rajang,MH4U,enrage_speed_mult,1.2,multiplier,https://kiranico.com/en/mh4u/monster/furious-rajang
furious-rajang,MHRS,enrage_speed_mult,1.15,motion-rate multiplier,https://mhrice.info/mhrice.json
furious-rajang,MHRS,enrage_trigger,1150,damage points (High Rank),https://mhrice.info/mhrice.json
furious-rajang,MH4U,head_stagger,500,damage,https://kiranico.com/en/mh4u/monster/furious-rajang
furious-rajang,MHGU,head_stagger,500,stagger threshold (raw),https://mhgu.kiranico.com/monster/644d6
furious-rajang,MHRS,head_stagger,540,"part vital (flinch value, LR/HR)",https://mhrice.info/mhrice.json
furious-rajang,MH4U,hitzone_max_raw,60,hitzone %,https://kiranico.com/en/mh4u/monster/furious-rajang
furious-rajang,MHGU,hitzone_max_raw,60,raw hitzone percent (max over all Kiranico GU states),https://mhgu.kiranico.com/monster/644d6
furious-rajang,MHRS,hitzone_max_raw,67,hitzone percent (max over all parts and phases),https://mhrice.info/mhrice.json
furious-rajang,MHRS,move_power_max,80,raw damage (max base_damage),https://mhrice.info/mhrice.json
furious-rajang,MH4U,size_base,965.5555555555555,cm,https://kiranico.com/en/mh4u/monster/furious-rajang
furious-rajang,MHGU,size_base,966,cm,https://mhgu.kiranico.com/monster/644d6
furious-rajang,MHRS,size_base,845.91,cm,https://mhrice.info/mhrice.json
furious-rajang,MH4U,size_gold,1187.7,cm,https://kiranico.com/en/mh4u/monster/furious-rajang
furious-rajang,MHGU,size_gold,1188.18,cm,https://mhgu.kiranico.com/monster/644d6
furious-rajang,MHRS,size_gold,1040.4693,cm (base_size * king_boarder),https://mhrice.info/mhrice.json
furious-rajang,MH4U,tolerance_paralysis,200,status build-up points,https://kiranico.com/en/mh4u/monster/furious-rajang
furious-rajang,MHGU,tolerance_paralysis,200,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
furious-rajang,MHRS,tolerance_paralysis,300,status build-up points,https://mhrice.info/mhrice.json
furious-rajang,MH4U,tolerance_poison,180,status build-up points,https://kiranico.com/en/mh4u/monster/furious-rajang
furious-rajang,MHGU,tolerance_poison,180,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
furious-rajang,MHRS,tolerance_poison,250,status build-up points,https://mhrice.info/mhrice.json
furious-rajang,MH4U,tolerance_sleep,150,status build-up points,https://kiranico.com/en/mh4u/monster/furious-rajang
furious-rajang,MHGU,tolerance_sleep,150,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
furious-rajang,MHRS,tolerance_sleep,250,status build-up points,https://mhrice.info/mhrice.json
furious-rajang,MH4U,tolerance_stun,150,status build-up points,https://kiranico.com/en/mh4u/monster/furious-rajang
furious-rajang,MHGU,tolerance_stun,150,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
furious-rajang,MHRS,tolerance_stun,200,status build-up points,https://mhrice.info/mhrice.json
gaismagorm,MHRS,base_hp,6325,"HP (base_hp_vital, LR/HR)",https://mhrice.info/mhrice.json
gaismagorm,MHRS,enrage_attack_mult,1.1,multiplier,https://mhrice.info/mhrice.json
gaismagorm,MHRS,enrage_duration,120,seconds,https://mhrice.info/mhrice.json
gaismagorm,MHRS,enrage_speed_mult,1,motion-rate multiplier,https://mhrice.info/mhrice.json
gaismagorm,MHRS,enrage_trigger,2000,damage points (High Rank),https://mhrice.info/mhrice.json
gaismagorm,MHRS,head_stagger,320,"part vital (flinch value, LR/HR)",https://mhrice.info/mhrice.json
gaismagorm,MHRS,hitzone_max_raw,72,hitzone percent (max over all parts and phases),https://mhrice.info/mhrice.json
gaismagorm,MHRS,move_power_max,300,raw damage (max base_damage),https://mhrice.info/mhrice.json
gaismagorm,MHRS,size_base,4807.54,cm,https://mhrice.info/mhrice.json
gaismagorm,MHRS,size_gold,5913.2742,cm (base_size * king_boarder),https://mhrice.info/mhrice.json
gaismagorm,MHRS,tolerance_paralysis,300,status build-up points,https://mhrice.info/mhrice.json
gaismagorm,MHRS,tolerance_poison,250,status build-up points,https://mhrice.info/mhrice.json
gaismagorm,MHRS,tolerance_sleep,250,status build-up points,https://mhrice.info/mhrice.json
gaismagorm,MHRS,tolerance_stun,250,status build-up points,https://mhrice.info/mhrice.json
gammoth,MHGU,base_hp,5400,HP,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
gammoth,MHGU,head_stagger,240,stagger threshold (raw),https://mhgu.kiranico.com/monster/69e46
gammoth,MHGU,hitzone_max_raw,63,raw hitzone percent (max over all Kiranico GU states),https://mhgu.kiranico.com/monster/69e46
gammoth,MHGU,size_base,2276.07,cm,https://mhgu.kiranico.com/monster/69e46
gammoth,MHGU,size_gold,2594.72,cm,https://mhgu.kiranico.com/monster/69e46
gammoth,MHGU,tolerance_paralysis,150,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
gammoth,MHGU,tolerance_poison,180,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
gammoth,MHGU,tolerance_sleep,150,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
gammoth,MHGU,tolerance_stun,210,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
garangolm,MHRS,base_hp,4100,"HP (base_hp_vital, LR/HR)",https://mhrice.info/mhrice.json
garangolm,MHRS,enrage_attack_mult,1.2,multiplier,https://mhrice.info/mhrice.json
garangolm,MHRS,enrage_duration,120,seconds,https://mhrice.info/mhrice.json
garangolm,MHRS,enrage_speed_mult,1.1,motion-rate multiplier,https://mhrice.info/mhrice.json
garangolm,MHRS,enrage_trigger,1150,damage points (High Rank),https://mhrice.info/mhrice.json
garangolm,MHRS,head_stagger,200,"part vital (flinch value, LR/HR)",https://mhrice.info/mhrice.json
garangolm,MHRS,hitzone_max_raw,60,hitzone percent (max over all parts and phases),https://mhrice.info/mhrice.json
garangolm,MHRS,move_power_max,110,raw damage (max base_damage),https://mhrice.info/mhrice.json
garangolm,MHRS,size_base,1529.4,cm,https://mhrice.info/mhrice.json
garangolm,MHRS,size_gold,1789.398,cm (base_size * king_boarder),https://mhrice.info/mhrice.json
garangolm,MHRS,tolerance_paralysis,180,status build-up points,https://mhrice.info/mhrice.json
garangolm,MHRS,tolerance_poison,150,status build-up points,https://mhrice.info/mhrice.json
garangolm,MHRS,tolerance_sleep,150,status build-up points,https://mhrice.info/mhrice.json
garangolm,MHRS,tolerance_stun,120,status build-up points,https://mhrice.info/mhrice.json
gendrome,MH4U,base_hp,2500,HP,https://kiranico.com/en/mh4u/monster/gendrome
gendrome,MHGU,base_hp,2500,HP,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
gendrome,MH4U,enrage_attack_mult,1.4,multiplier,https://kiranico.com/en/mh4u/monster/gendrome
gendrome,MH4U,enrage_duration,60,seconds,https://kiranico.com/en/mh4u/monster/gendrome
gendrome,MH4U,enrage_speed_mult,1.1,multiplier,https://kiranico.com/en/mh4u/monster/gendrome
gendrome,MH4U,head_stagger,150,damage,https://kiranico.com/en/mh4u/monster/gendrome
gendrome,MHGU,head_stagger,150,stagger threshold (raw),https://mhgu.kiranico.com/monster/6eab6
gendrome,MH4U,hitzone_max_raw,80,hitzone %,https://kiranico.com/en/mh4u/monster/gendrome
gendrome,MHGU,hitzone_max_raw,80,raw hitzone percent (max over all Kiranico GU states),https://mhgu.kiranico.com/monster/6eab6
gendrome,MH4U,size_base,864.5162798004793,cm,https://kiranico.com/en/mh4u/monster/gendrome
gendrome,MHGU,size_base,864.5,cm,https://mhgu.kiranico.com/monster/6eab6
gendrome,MH4U,size_gold,1063.3,cm,https://kiranico.com/en/mh4u/monster/gendrome
gendrome,MHGU,size_gold,1063.34,cm,https://mhgu.kiranico.com/monster/6eab6
gendrome,MH4U,tolerance_paralysis,200,status build-up points,https://kiranico.com/en/mh4u/monster/gendrome
gendrome,MHGU,tolerance_paralysis,200,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
gendrome,MH4U,tolerance_poison,100,status build-up points,https://kiranico.com/en/mh4u/monster/gendrome
gendrome,MHGU,tolerance_poison,100,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
gendrome,MH4U,tolerance_sleep,70,status build-up points,https://kiranico.com/en/mh4u/monster/gendrome
gendrome,MHGU,tolerance_sleep,70,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
gendrome,MH4U,tolerance_stun,120,status build-up points,https://kiranico.com/en/mh4u/monster/gendrome
gendrome,MHGU,tolerance_stun,120,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
giadrome,MHGU,base_hp,2400,HP,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
giadrome,MHGU,head_stagger,120,stagger threshold (raw),https://mhgu.kiranico.com/monster/64d84
giadrome,MHGU,hitzone_max_raw,80,raw hitzone percent (max over all Kiranico GU states),https://mhgu.kiranico.com/monster/64d84
giadrome,MHGU,size_base,866.75,cm,https://mhgu.kiranico.com/monster/64d84
giadrome,MHGU,size_gold,1066.1,cm,https://mhgu.kiranico.com/monster/64d84
giadrome,MHGU,tolerance_paralysis,80,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
giadrome,MHGU,tolerance_poison,80,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
giadrome,MHGU,tolerance_sleep,70,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
giadrome,MHGU,tolerance_stun,100,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
gigginox,MH3U,enrage_attack_mult,1.2,multiplier,http://mh3g.org/book/giginebura.html
gigginox,MH3U,enrage_duration,80,seconds,http://mh3g.org/book/giginebura.html
